Latitude (decimal degrees):	48.777
Longitude (decimal degrees):	9.179
Elevation (m):	253
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	30.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230810:1210,22371.0,1027.0,55.73,22.1,0.41,0.0
20230810:1310,21010.2,952.22,50.81,22.59,0.48,0.0
20230810:1410,17617.2,777.43,43.21,23.05,0.62,0.0
20230810:1510,13310.4,577.43,34.16,23.22,0.83,0.0
20230810:1610,7582.5,342.94,24.44,23.06,1.17,0.0
20230810:1710,2073.0,128.19,14.58,22.47,1.52,0.0
20230810:1810,348.6,26.7,4.95,21.17,1.59,0.0
20230810:1910,0.0,0.0,0.0,19.65,1.72,0.0
20230810:2010,0.0,0.0,0.0,17.8,1.59,0.0
20230810:2110,0.0,0.0,0.0,16.75,1.38,0.0
20230810:2210,0.0,0.0,0.0,16.08,1.31,0.0
20230810:2310,0.0,0.0,0.0,15.49,1.24,0.0
20230811:0010,0.0,0.0,0.0,14.29,1.45,0.0
20230811:0110,0.0,0.0,0.0,13.26,1.52,0.0
20230811:0210,0.0,0.0,0.0,12.56,1.52,0.0
20230811:0310,0.0,0.0,0.0,12.1,1.45,0.0
20230811:0410,0.0,0.0,0.0,11.72,1.38,0.0
20230811:0510,828.6,47.37,8.63,12.04,1.24,0.0
20230811:0610,4166.1,206.54,18.4,15.43,0.9,0.0
20230811:0710,9893.7,426.62,28.25,19.07,0.55,0.0
20230811:0810,14849.4,646.07,37.76,21.72,0.28,0.0
20230811:0910,18600.0,838.92,46.32,23.51,0.14,0.0
20230811:1010,21225.6,979.42,52.97,24.76,0.41,0.0
20230811:1110,21815.1,1021.82,56.36,25.72,0.34,0.0
20230811:1210,21563.4,1012.55,55.44,26.56,0.34,0.0
20230811:1310,20458.2,948.48,50.53,27.14,0.48,0.0
20230811:1410,17069.4,770.89,42.95,27.51,0.55,0.0
20230811:1510,12617.7,562.14,33.91,27.6,0.41,0.0
20230811:1610,7271.7,338.25,24.2,27.48,0.41,0.0
20230811:1710,1994.7,124.96,14.34,26.89,0.83,0.0
20230811:1810,307.2,24.98,4.7,25.31,1.38,0.0
20230811:1910,0.0,0.0,0.0,23.77,1.72,0.0
20230811:2010,0.0,0.0,0.0,22.09,1.31,0.0
20230811:2110,0.0,0.0,0.0,21.91,0.83,0.0
20230811:2210,0.0,0.0,0.0,20.29,1.03,0.0
20230811:2310,0.0,0.0,0.0,18.43,1.24,0.0
20230812:0010,0.0,0.0,0.0,17.25,1.31,0.0
20230812:0110,0.0,0.0,0.0,16.56,1.31,0.0
20230812:0210,0.0,0.0,0.0,15.96,1.38,0.0
20230812:0310,0.0,0.0,0.0,15.88,1.17,0.0
20230812:0410,0.0,0.0,0.0,15.7,1.31,0.0
20230812:0510,617.1,38.75,8.43,16.03,1.31,0.0
20230812:0610,3564.9,171.71,18.21,18.84,0.97,0.0
20230812:0710,8814.6,382.41,28.06,20.54,0.48,0.0
20230812:0810,14312.7,618.0,37.56,22.92,0.97,0.0
20230812:0910,18568.5,804.59,46.09,23.87,2.21,0.0
20230812:1010,5229.3,232.84,52.7,24.8,2.28,0.0
20230812:1110,12290.4,532.8,56.06,26.09,2.21,0.0
20230812:1210,1210.2,67.07,55.14,26.6,2.62,0.0
20230812:1310,1102.2,62.48,50.25,27.04,2.14,0.0
20230812:1410,13400.7,583.72,42.69,27.26,2.0,0.0
20230812:1510,12910.2,552.59,33.66,25.36,3.17,0.0
20230812:1610,1172.1,64.31,23.96,22.5,2.83,0.0
20230812:1710,496.8,33.99,14.09,21.93,1.79,0.0
20230812:1810,199.5,18.95,4.45,21.67,1.45,0.0
20230812:1910,0.0,0.0,0.0,20.43,1.52,0.0
20230812:2010,0.0,0.0,0.0,19.95,0.97,0.0
20230812:2110,0.0,0.0,0.0,19.21,1.03,0.0
20230812:2210,0.0,0.0,0.0,18.46,1.45,0.0
20230812:2310,0.0,0.0,0.0,17.73,1.45,0.0
20230813:0010,0.0,0.0,0.0,17.21,1.45,0.0
20230813:0110,0.0,0.0,0.0,16.95,1.31,0.0
20230813:0210,0.0,0.0,0.0,16.77,1.24,0.0
20230813:0310,0.0,0.0,0.0,16.78,1.1,0.0
20230813:0410,0.0,0.0,0.0,16.91,1.03,0.0
20230813:0510,46.5,9.47,8.24,17.23,0.83,0.0
20230813:0610,747.0,45.02,18.02,18.74,0.83,0.0
20230813:0710,1686.0,85.44,27.87,20.01,0.48,0.0
20230813:0810,3983.4,179.45,37.35,20.94,0.83,0.0
20230813:0910,7107.3,307.37,45.86,21.56,0.9,0.0
20230813:1010,16741.8,732.19,52.44,23.12,1.1,0.0
20230813:1110,15971.1,701.0,55.77,24.38,1.17,0.0
20230813:1210,12815.1,557.9,54.84,25.12,1.31,0.0
20230813:1310,13691.4,597.34,49.96,25.13,1.17,0.0
20230813:1410,14689.2,642.83,42.42,25.33,1.03,0.0
20230813:1510,11832.9,518.45,33.41,25.23,0.55,0.0
20230813:1610,628.5,40.43,23.71,23.7,1.79,0.0
20230813:1710,1909.2,120.87,13.84,22.1,0.55,0.0
20230813:1810,247.2,21.53,4.19,21.74,0.69,0.0
20230813:1910,0.0,0.0,0.0,21.76,1.31,0.0
20230813:2010,0.0,0.0,0.0,20.71,1.45,0.0
20230813:2110,0.0,0.0,0.0,19.86,1.52,0.0
20230813:2210,0.0,0.0,0.0,19.19,1.45,0.0
20230813:2310,0.0,0.0,0.0,18.61,1.45,0.0
20230814:0010,0.0,0.0,0.0,18.17,1.45,0.0
20230814:0110,0.0,0.0,0.0,17.82,1.31,0.0
20230814:0210,0.0,0.0,0.0,17.47,1.17,0.0
20230814:0310,0.0,0.0,0.0,17.25,1.03,0.0
20230814:0410,0.0,0.0,0.0,16.99,1.1,0.0
20230814:0510,748.2,44.78,8.04,17.1,1.03,0.0
20230814:0610,1147.2,62.48,17.83,18.98,0.76,0.0
20230814:0710,9589.2,415.36,27.67,20.9,0.97,0.0
20230814:0810,14831.7,635.73,37.14,22.83,1.59,0.0
20230814:0910,18571.8,812.05,45.62,24.81,1.93,0.0
20230814:1010,20717.4,926.74,52.17,26.67,2.0,0.0
20230814:1110,10637.7,466.96,55.47,28.2,1.93,0.0
20230814:1210,5076.9,231.53,54.53,29.16,1.86,0.0
20230814:1310,4038.3,188.34,49.67,29.62,1.72,0.0
20230814:1410,6128.1,274.28,42.15,28.51,2.07,0.0
20230814:1510,11761.8,514.86,33.14,26.97,1.38,0.0
20230814:1610,6903.0,319.11,23.45,26.85,1.03,0.0
20230814:1710,1834.2,117.62,13.59,26.21,1.17,0.0
20230814:1810,150.0,16.36,3.93,25.32,1.17,0.0
20230814:1910,0.0,0.0,0.0,24.32,1.52,0.0
20230814:2010,0.0,0.0,0.0,22.61,1.86,0.0
20230814:2110,0.0,0.0,0.0,21.2,1.66,0.0
20230814:2210,0.0,0.0,0.0,20.36,1.38,0.0
20230814:2310,0.0,0.0,0.0,19.73,1.24,0.0
20230815:0010,0.0,0.0,0.0,19.01,1.24,0.0
20230815:0110,0.0,0.0,0.0,18.53,1.24,0.0
20230815:0210,0.0,0.0,0.0,18.14,1.31,0.0
20230815:0310,0.0,0.0,0.0,17.97,1.31,0.0
20230815:0410,0.0,0.0,0.0,17.63,1.45,0.0
20230815:0510,99.0,12.92,7.84,17.84,1.52,0.0
20230815:0610,2646.0,127.73,17.63,20.66,1.45,0.0
20230815:0710,8657.4,377.7,27.47,22.34,0.83,0.0
20230815:0810,12347.1,534.93,36.93,24.56,1.03,0.0
20230815:0910,17358.6,767.76,45.39,26.41,1.45,0.0
20230815:1010,6658.8,295.65,51.9,27.66,2.14,0.0
20230815:1110,9690.6,424.79,55.16,28.42,2.48,0.0
20230815:1210,21576.9,972.38,54.22,28.62,2.55,0.0
20230815:1310,19639.2,873.82,49.37,28.8,2.69,0.0
20230815:1410,16983.0,744.72,41.87,28.68,2.76,0.0
20230815:1510,12370.2,538.82,32.88,28.32,2.76,0.0
20230815:1610,6348.6,291.12,23.19,27.1,2.21,0.0
20230815:1710,1485.0,80.54,13.33,26.32,2.0,0.0
20230815:1810,135.9,15.5,3.67,24.94,2.21,0.0
20230815:1910,0.0,0.0,0.0,23.38,2.21,0.0
20230815:2010,0.0,0.0,0.0,22.1,1.59,0.0
20230815:2110,0.0,0.0,0.0,20.9,1.24,0.0
20230815:2210,0.0,0.0,0.0,20.35,0.9,0.0
20230815:2310,0.0,0.0,0.0,20.83,0.62,0.0
20230816:0010,0.0,0.0,0.0,20.63,0.34,0.0
20230816:0110,0.0,0.0,0.0,20.18,0.21,0.0
20230816:0210,0.0,0.0,0.0,19.65,0.62,0.0
20230816:0310,0.0,0.0,0.0,18.47,0.9,0.0
20230816:0410,0.0,0.0,0.0,17.49,1.03,0.0
20230816:0510,670.5,41.34,7.64,17.23,1.03,0.0
20230816:0610,3160.2,152.01,17.44,19.36,0.62,0.0
20230816:0710,8934.0,386.95,27.27,20.96,0.9,0.0
20230816:0810,14547.9,622.31,36.72,22.27,1.45,0.0
20230816:0910,16827.6,732.34,45.15,23.96,1.52,0.0
20230816:1010,15350.4,669.99,51.62,25.32,1.66,0.0
20230816:1110,21764.7,988.24,54.86,26.69,1.66,0.0
20230816:1210,20983.2,952.99,53.9,27.63,1.66,0.0
20230816:1310,18780.9,842.49,49.07,28.03,1.66,0.0
20230816:1410,16215.9,720.06,41.58,28.3,1.45,0.0
20230816:1510,849.3,51.45,32.61,28.4,1.38,0.0
20230816:1610,1055.1,60.64,22.93,27.86,1.17,0.0
20230816:1710,1318.2,73.18,13.06,26.99,1.1,0.0
20230816:1810,0.0,5.17,3.39,25.59,1.1,0.0
20230816:1910,0.0,0.0,0.0,22.87,0.55,0.0
20230816:2010,0.0,0.0,0.0,22.83,0.34,0.0
20230816:2110,0.0,0.0,0.0,22.23,0.41,0.0
20230816:2210,0.0,0.0,0.0,20.77,1.03,0.0
20230816:2310,0.0,0.0,0.0,19.62,1.72,0.0
20230817:0010,0.0,0.0,0.0,18.93,1.17,0.0
20230817:0110,0.0,0.0,0.0,18.79,0.76,0.0
20230817:0210,0.0,0.0,0.0,18.27,0.76,0.0
20230817:0310,0.0,0.0,0.0,18.11,0.69,0.0
20230817:0410,0.0,0.0,0.0,17.62,0.48,0.0
20230817:0510,3.3,6.03,7.43,17.43,0.41,0.0
20230817:0610,2344.8,113.49,17.24,18.47,0.48,0.0
20230817:0710,6433.2,280.21,27.07,20.07,0.34,0.0
20230817:0810,13905.3,598.51,36.5,21.74,0.69,0.0
20230817:0910,17644.2,774.0,44.9,23.33,1.03,0.0
20230817:1010,16973.4,747.03,51.34,24.54,1.24,0.0
20230817:1110,19169.7,862.28,54.55,25.65,1.1,0.0
20230817:1210,6552.9,291.72,53.58,26.39,0.76,0.0
20230817:1310,1164.0,65.23,48.76,26.73,0.41,0.0
20230817:1410,874.5,52.37,41.29,27.04,0.41,0.0
20230817:1510,1974.0,100.14,32.33,26.6,0.28,0.0
20230817:1610,2862.0,137.51,22.66,26.3,0.9,0.0
20230817:1710,1140.3,64.38,12.79,25.88,1.1,0.0
20230817:1810,68.1,11.2,3.12,24.81,1.1,0.0
20230817:1910,0.0,0.0,0.0,22.4,1.31,0.0
20230817:2010,0.0,0.0,0.0,21.35,1.24,0.0
20230817:2110,0.0,0.0,0.0,20.28,1.31,0.0
20230817:2210,0.0,0.0,0.0,19.55,1.45,0.0
20230817:2310,0.0,0.0,0.0,19.14,1.52,0.0
20230818:0010,0.0,0.0,0.0,18.54,1.59,0.0
20230818:0110,0.0,0.0,0.0,17.86,1.38,0.0
20230818:0210,0.0,0.0,0.0,17.34,1.24,0.0
20230818:0310,0.0,0.0,0.0,16.54,1.24,0.0
20230818:0410,0.0,0.0,0.0,16.01,1.17,0.0
20230818:0510,598.8,37.89,7.23,15.83,1.17,0.0
20230818:0610,4004.1,202.4,17.04,18.18,1.17,0.0
20230818:0710,9950.7,430.52,26.87,21.13,1.24,0.0
20230818:0810,14842.5,641.82,36.28,23.44,1.17,0.0
20230818:0910,18639.6,830.93,44.66,25.53,1.1,0.0
20230818:1010,20851.8,954.38,51.06,27.14,1.1,0.0
20230818:1110,21776.1,1000.05,54.23,28.3,1.59,0.0
20230818:1210,21586.8,989.52,53.26,29.04,1.79,0.0
20230818:1310,19745.7,899.33,48.45,29.58,1.59,0.0
20230818:1410,16760.4,755.21,41.0,29.89,1.24,0.0
20230818:1510,12249.6,547.54,32.05,29.88,0.97,0.0
20230818:1610,6714.0,316.38,22.39,29.68,0.83,0.0
20230818:1710,1680.3,109.13,12.52,28.77,1.1,0.0
20230818:1810,92.7,12.92,2.84,27.08,1.79,0.0
20230818:1910,0.0,0.0,0.0,25.11,2.28,0.0
20230818:2010,0.0,0.0,0.0,23.95,2.34,0.0
20230818:2110,0.0,0.0,0.0,23.03,2.28,0.0
20230818:2210,0.0,0.0,0.0,22.09,2.21,0.0
20230818:2310,0.0,0.0,0.0,21.22,2.14,0.0
20230819:0010,0.0,0.0,0.0,20.37,2.07,0.0
20230819:0110,0.0,0.0,0.0,19.52,1.93,0.0
20230819:0210,0.0,0.0,0.0,18.7,1.79,0.0
20230819:0310,0.0,0.0,0.0,18.02,1.79,0.0
20230819:0410,0.0,0.0,0.0,17.46,1.72,0.0
20230819:0510,575.4,37.03,7.03,17.25,1.66,0.0
20230819:0610,3871.8,196.42,16.84,19.51,1.38,0.0
20230819:0710,9433.5,411.31,26.67,23.14,1.45,0.0
20230819:0810,14238.3,621.4,36.06,26.18,1.38,0.0
20230819:0910,18102.6,815.4,44.41,28.7,1.31,0.0
20230819:1010,20195.7,935.94,50.78,30.39,1.17,0.0
20230819:1110,20899.8,981.04,53.91,31.42,1.17,0.0
20230819:1210,20528.1,970.86,52.93,32.02,0.9,0.0
20230819:1310,16514.7,763.44,48.13,32.48,0.76,0.0
20230819:1410,2381.1,120.36,40.7,32.71,0.83,0.0
20230819:1510,7239.0,326.35,31.77,31.88,1.79,0.0
20230819:1610,5068.5,236.62,22.11,30.2,2.83,0.0
20230819:1710,1539.6,85.87,12.24,28.37,2.62,0.0
20230819:1810,0.0,1.72,2.56,27.05,2.28,0.0
20230819:1910,0.0,0.0,0.0,26.04,2.14,0.0
20230819:2010,0.0,0.0,0.0,24.81,1.79,0.0
20230819:2110,0.0,0.0,0.0,23.37,1.24,0.0
20230819:2210,0.0,0.0,0.0,24.49,0.34,0.0
20230819:2310,0.0,0.0,0.0,24.04,0.41,0.0
20230820:0010,0.0,0.0,0.0,22.47,1.03,0.0
20230820:0110,0.0,0.0,0.0,21.41,1.1,0.0
20230820:0210,0.0,0.0,0.0,21.49,0.97,0.0
20230820:0310,0.0,0.0,0.0,20.62,1.03,0.0
20230820:0410,0.0,0.0,0.0,21.49,0.69,0.0
20230820:0510,563.1,37.03,6.82,21.1,0.62,0.0
20230820:0610,3546.3,178.28,16.64,21.57,0.41,0.0
20230820:0710,8342.7,367.17,26.46,23.78,0.62,0.0
20230820:0810,13752.6,597.58,35.84,25.05,1.17,0.0
20230820:0910,18319.8,811.61,44.16,26.21,1.52,0.0
20230820:1010,20494.8,926.45,50.49,27.36,1.59,0.0
20230820:1110,21432.6,983.14,53.59,28.32,1.52,0.0
20230820:1210,20945.4,965.66,52.6,29.02,1.31,0.0
20230820:1310,18726.0,854.0,47.81,29.45,1.17,0.0
20230820:1410,15620.4,700.54,40.4,29.83,1.17,0.0
20230820:1510,7567.8,338.6,31.48,29.92,1.17,0.0
20230820:1610,6388.2,300.14,21.83,29.58,1.45,0.0
20230820:1710,1559.4,89.37,11.96,28.89,1.24,0.0
20230820:1810,0.0,2.58,2.27,27.44,1.45,0.0
20230820:1910,0.0,0.0,0.0,26.05,1.72,0.0
20230820:2010,0.0,0.0,0.0,24.72,1.66,0.0
20230820:2110,0.0,0.0,0.0,23.75,1.31,0.0
20230820:2210,0.0,0.0,0.0,23.18,1.24,0.0
20230820:2310,0.0,0.0,0.0,22.95,1.1,0.0
20230821:0010,0.0,0.0,0.0,22.37,1.1,0.0
20230821:0110,0.0,0.0,0.0,22.53,0.9,0.0
20230821:0210,0.0,0.0,0.0,22.27,0.83,0.0
20230821:0310,0.0,0.0,0.0,21.85,0.83,0.0
20230821:0410,0.0,0.0,0.0,22.05,0.69,0.0
20230821:0510,524.4,35.31,6.61,21.76,0.41,0.0
20230821:0610,3642.0,186.5,16.44,21.93,0.14,0.0
20230821:0710,9025.2,398.61,26.25,23.98,0.41,0.0
20230821:0810,14029.5,615.79,35.62,25.34,0.62,0.0
20230821:0910,17796.0,799.18,43.91,26.53,0.76,0.0
20230821:1010,19989.6,916.57,50.2,27.72,0.9,0.0
20230821:1110,20152.8,931.9,53.27,28.61,0.9,0.0
20230821:1210,16820.1,762.13,52.26,29.22,1.03,0.0
20230821:1310,15189.6,680.76,47.49,29.62,1.24,0.0
20230821:1410,15381.0,686.96,40.09,29.83,1.38,0.0
20230821:1510,11623.5,515.41,31.19,29.66,1.45,0.0
20230821:1610,6300.0,295.88,21.54,29.38,1.59,0.0
20230821:1710,1557.9,96.98,11.67,28.62,1.66,0.0
20230821:1810,1.8,6.03,1.98,27.13,1.59,0.0
20230821:1910,0.0,0.0,0.0,26.04,1.52,0.0
20230821:2010,0.0,0.0,0.0,24.65,1.38,0.0
20230821:2110,0.0,0.0,0.0,25.03,0.9,0.0
20230821:2210,0.0,0.0,0.0,25.19,0.76,0.0
20230821:2310,0.0,0.0,0.0,23.48,1.03,0.0
20230822:0010,0.0,0.0,0.0,22.14,1.24,0.0
20230822:0110,0.0,0.0,0.0,21.39,1.24,0.0
20230822:0210,0.0,0.0,0.0,20.8,1.24,0.0
20230822:0310,0.0,0.0,0.0,20.14,1.24,0.0
20230822:0410,0.0,0.0,0.0,19.73,1.17,0.0
20230822:0510,494.1,33.59,6.41,19.68,0.97,0.0
20230822:0610,3722.4,191.58,16.24,21.73,0.48,0.0
20230822:0710,9286.5,407.56,26.04,23.96,1.1,0.0
20230822:0810,14544.9,633.01,35.39,25.32,1.31,0.0
20230822:0910,18078.6,801.84,43.66,26.64,1.52,0.0
20230822:1010,19258.8,863.47,49.9,27.73,1.79,0.0
20230822:1110,14659.8,646.3,52.94,28.62,2.14,0.0
20230822:1210,18461.1,825.27,51.92,29.22,2.34,0.0
20230822:1310,13810.5,607.13,47.16,29.66,2.55,0.0
20230822:1410,15528.9,683.4,39.78,29.74,2.55,0.0
20230822:1510,11288.4,495.55,30.89,29.57,2.55,0.0
20230822:1610,6416.1,299.89,21.25,29.0,2.62,0.0
20230822:1710,1514.4,95.92,11.39,28.11,2.34,0.0
20230822:1810,0.0,4.31,1.68,26.79,1.93,0.0
20230822:1910,0.0,0.0,0.0,25.77,2.07,0.0
20230822:2010,0.0,0.0,0.0,24.53,1.72,0.0
20230822:2110,0.0,0.0,0.0,23.29,1.31,0.0
20230822:2210,0.0,0.0,0.0,22.75,0.97,0.0
20230822:2310,0.0,0.0,0.0,22.25,0.9,0.0
20230823:0010,0.0,0.0,0.0,21.98,0.83,0.0
20230823:0110,0.0,0.0,0.0,22.09,0.69,0.0
20230823:0210,0.0,0.0,0.0,21.6,0.34,0.0
20230823:0310,0.0,0.0,0.0,21.14,0.21,0.0
20230823:0410,0.0,0.0,0.0,20.64,0.48,0.0
20230823:0510,474.6,32.73,6.2,20.16,0.55,0.0
20230823:0610,3624.3,183.75,16.03,20.22,0.28,0.0
20230823:0710,9110.7,398.23,25.83,21.93,0.41,0.0
20230823:0810,13349.1,578.15,35.16,23.34,0.69,0.0
20230823:0910,17310.0,764.67,43.4,24.71,0.97,0.0
20230823:1010,19281.0,865.94,49.61,25.89,1.17,0.0
20230823:1110,21232.2,964.59,52.61,26.85,1.52,0.0
20230823:1210,21031.8,947.16,51.58,27.55,2.07,0.0
20230823:1310,19048.5,845.95,46.83,27.88,2.28,0.0
20230823:1410,15943.8,697.98,39.47,27.94,2.28,0.0
20230823:1510,11494.2,501.49,30.59,27.77,2.21,0.0
20230823:1610,5166.0,239.49,20.96,27.38,2.14,0.0
20230823:1710,541.8,36.75,11.09,26.52,1.93,0.0
20230823:1810,0.0,2.58,1.38,25.18,1.59,0.0
20230823:1910,0.0,0.0,0.0,24.08,1.93,0.0
20230823:2010,0.0,0.0,0.0,22.79,1.72,0.0
20230823:2110,0.0,0.0,0.0,21.43,1.45,0.0
20230823:2210,0.0,0.0,0.0,20.51,1.45,0.0
20230823:2310,0.0,0.0,0.0,19.68,1.52,0.0
20230824:0010,0.0,0.0,0.0,19.06,1.52,0.0
20230824:0110,0.0,0.0,0.0,18.81,1.38,0.0
20230824:0210,0.0,0.0,0.0,19.21,1.03,0.0
20230824:0310,0.0,0.0,0.0,18.55,1.1,0.0
20230824:0410,0.0,0.0,0.0,17.64,1.31,0.0
20230824:0510,59.1,10.33,5.99,17.3,1.45,0.0
20230824:0610,561.9,36.75,15.82,19.74,1.31,0.0
20230824:0710,6011.7,263.17,25.62,21.36,1.03,0.0
20230824:0810,13322.4,574.88,34.94,23.41,0.97,0.0
20230824:0910,17837.4,790.03,43.14,25.48,1.17,0.0
20230824:1010,20604.3,925.57,49.31,27.54,2.0,0.0
20230824:1110,21106.5,954.05,52.27,29.11,2.41,0.0
20230824:1210,17734.5,794.81,51.23,30.28,2.34,0.0
20230824:1310,18613.5,841.71,46.49,31.36,2.21,0.0
20230824:1410,10278.9,457.81,39.15,32.14,2.0,0.0
20230824:1510,542.4,37.67,30.28,32.58,1.72,0.0
20230824:1610,1647.9,88.2,20.66,32.31,1.17,0.0
20230824:1710,1080.6,64.6,10.79,32.25,0.28,0.0
20230824:1810,0.0,0.0,0.0,28.54,2.97,0.0
20230824:1910,0.0,0.0,0.0,23.78,2.62,0.0
20230824:2010,0.0,0.0,0.0,22.44,1.38,0.0
20230824:2110,0.0,0.0,0.0,22.02,1.17,0.0
20230824:2210,0.0,0.0,0.0,21.59,1.03,0.0
20230824:2310,0.0,0.0,0.0,21.19,1.45,0.0
20230825:0010,0.0,0.0,0.0,20.82,1.66,0.0
20230825:0110,0.0,0.0,0.0,20.71,1.79,0.0
20230825:0210,0.0,0.0,0.0,20.83,1.79,0.0
20230825:0310,0.0,0.0,0.0,20.6,1.86,0.0
20230825:0410,0.0,0.0,0.0,20.41,1.93,0.0
20230825:0510,403.2,29.28,5.78,20.14,1.79,0.0
20230825:0610,173.4,17.46,15.62,21.19,1.45,0.0
20230825:0710,437.7,31.24,25.41,22.61,1.31,0.0
20230825:0810,896.1,52.37,34.7,22.62,1.24,0.0
20230825:0910,3708.9,169.05,42.88,22.45,1.66,0.0
20230825:1010,6506.4,282.99,49.01,23.35,2.55,0.0
20230825:1110,7339.8,319.45,51.94,25.11,2.76,0.0
20230825:1210,8154.6,354.13,50.88,25.28,2.28,0.0
20230825:1310,4557.9,206.27,46.15,26.36,3.1,0.0
20230825:1410,6277.5,276.68,38.83,25.98,2.34,0.0
20230825:1510,5726.7,251.6,29.98,23.61,2.0,0.0
20230825:1610,2574.6,123.18,20.36,21.92,0.97,0.0
20230825:1710,1393.2,87.32,10.49,21.91,1.03,0.0
20230825:1810,0.0,0.0,0.0,21.27,1.66,0.0
20230825:1910,0.0,0.0,0.0,23.07,0.9,0.0
20230825:2010,0.0,0.0,0.0,22.81,0.69,0.0
20230825:2110,0.0,0.0,0.0,22.57,0.48,0.0
20230825:2210,0.0,0.0,0.0,20.06,1.45,0.0
20230825:2310,0.0,0.0,0.0,19.45,1.52,0.0
20230826:0010,0.0,0.0,0.0,19.43,2.0,0.0
20230826:0110,0.0,0.0,0.0,19.15,2.21,0.0
20230826:0210,0.0,0.0,0.0,19.06,2.34,0.0
20230826:0310,0.0,0.0,0.0,18.74,2.48,0.0
20230826:0410,0.0,0.0,0.0,18.46,3.24,0.0
20230826:0510,409.2,29.28,5.56,17.64,3.24,0.0
20230826:0610,3657.0,181.48,15.41,16.9,2.55,0.0
20230826:0710,2297.1,109.33,25.19,17.75,1.45,0.0
20230826:0810,1636.2,82.69,34.47,18.33,1.38,0.0
20230826:0910,4428.3,195.23,42.61,18.77,1.31,0.0
20230826:1010,4036.2,180.08,48.7,19.17,1.03,0.0
20230826:1110,4638.3,204.88,51.6,19.31,0.48,0.0
20230826:1210,1824.9,90.96,50.53,19.26,0.28,0.0
20230826:1310,1737.3,87.28,45.81,19.12,0.28,0.0
20230826:1410,1924.2,94.63,38.5,18.52,0.9,0.0
20230826:1510,1239.0,66.15,29.66,18.24,0.97,0.0
20230826:1610,586.2,37.67,20.05,18.19,0.69,0.0
20230826:1710,546.0,35.83,10.19,18.25,0.62,0.0
20230826:1810,0.0,0.0,0.0,18.01,0.48,0.0
20230826:1910,0.0,0.0,0.0,17.42,0.62,0.0
20230826:2010,0.0,0.0,0.0,17.27,0.41,0.0
20230826:2110,0.0,0.0,0.0,17.21,0.83,0.0
20230826:2210,0.0,0.0,0.0,17.12,0.76,0.0
20230826:2310,0.0,0.0,0.0,16.87,0.69,0.0
20230827:0010,0.0,0.0,0.0,16.26,0.62,0.0
20230827:0110,0.0,0.0,0.0,15.73,1.03,0.0
20230827:0210,0.0,0.0,0.0,15.77,0.62,0.0
20230827:0310,0.0,0.0,0.0,15.79,0.62,0.0
20230827:0410,0.0,0.0,0.0,15.77,0.83,0.0
20230827:0510,0.0,4.31,5.35,15.75,0.41,0.0
20230827:0610,473.1,32.16,15.2,15.98,0.41,0.0
20230827:0710,1926.3,93.71,24.98,16.1,1.31,0.0
20230827:0810,820.5,47.78,34.24,16.26,1.59,0.0
20230827:0910,2977.8,135.98,42.35,16.92,1.93,0.0
20230827:1010,5014.8,217.32,48.39,17.7,1.79,0.0
20230827:1110,5271.3,228.36,51.25,18.51,1.79,0.0
20230827:1210,4194.0,185.59,50.18,18.53,1.52,0.0
20230827:1310,3548.7,159.86,45.46,18.38,1.24,0.0
20230827:1410,3362.7,152.51,38.17,18.46,1.17,0.0
20230827:1510,1199.7,64.31,29.35,17.62,1.31,0.0
20230827:1610,1183.2,63.39,19.75,16.75,1.38,0.0
20230827:1710,395.4,28.48,9.88,16.2,1.1,0.0
20230827:1810,0.0,0.0,0.0,15.73,1.31,0.0
20230827:1910,0.0,0.0,0.0,15.33,1.52,0.0
20230827:2010,0.0,0.0,0.0,14.97,1.66,0.0
20230827:2110,0.0,0.0,0.0,14.64,1.52,0.0
20230827:2210,0.0,0.0,0.0,14.15,1.45,0.0
20230827:2310,0.0,0.0,0.0,13.73,1.45,0.0
20230828:0010,0.0,0.0,0.0,13.4,1.31,0.0
20230828:0110,0.0,0.0,0.0,13.3,1.1,0.0
20230828:0210,0.0,0.0,0.0,13.15,0.97,0.0
20230828:0310,0.0,0.0,0.0,13.27,1.24,0.0
20230828:0410,0.0,0.0,0.0,13.05,1.38,0.0
20230828:0510,24.6,7.75,5.14,12.9,1.31,0.0
20230828:0610,383.1,27.56,14.99,13.0,1.17,0.0
20230828:0710,1295.1,67.07,24.76,13.07,1.59,0.0
20230828:0810,2958.9,133.22,34.0,13.43,2.0,0.0
20230828:0910,2160.6,101.98,42.08,13.73,2.28,0.0
20230828:1010,11000.4,448.54,48.09,14.04,2.41,0.0
20230828:1110,4289.4,185.59,50.91,14.53,2.55,0.0
20230828:1210,2664.9,122.19,49.82,14.51,2.48,0.0
20230828:1310,1716.9,84.53,45.11,14.48,2.69,0.0
20230828:1410,2245.5,105.66,37.83,14.6,2.76,0.0
20230828:1510,1830.9,89.12,29.03,14.48,2.55,0.0
20230828:1610,850.5,48.69,19.43,14.34,2.48,0.0
20230828:1710,771.6,45.55,9.57,14.13,2.28,0.0
20230828:1810,0.0,0.0,0.0,13.87,2.14,0.0
